Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,META,MSFT,AAPL,GOOGL,META,MSFT,AAPL,GOOGL,META,MSFT,AAPL,GOOGL,META,MSFT,AAPL,GOOGL,META,MSFT
Date,,,,,,,,,,,,,,,,,,,,
2018-03-29,39.45291519165039,51.50178909301758,158.8109588623047,84.49549102783203,40.38644792863165,52.04355423194183,160.4309766936225,85.43978559364783,39.245984936182275,49.858126701465046,153.1955825185551,81.83852098736408,39.459969305990974,50.214172477625624,154.19938878187384,83.48639955006212,153594000,69338000,59434300.0,45867500
2018-04-02,39.194252014160156,50.2846794128418,154.43792724609375,81.94959259033203,39.7256858766554,51.620467506554554,158.2245810080674,84.13442196070677,38.67457979286387,49.37197574603803,153.1657709996905,81.01456500907916,39.184847724476676,51.02904568382517,156.84309812336548,83.75485791734025,150347200,65068000,36796000.0,48515400
2018-04-03,39.59635925292969,50.58510971069336,155.1535186767578,83.05126953125,39.68101222252659,50.89894704869862,156.42567493666044,83.36603668560149,38.77099549040075,49.52095040747162,149.8859886065334,81.36635941259856,39.41999919860735,50.45947703045491,155.59082523459287,82.93092133102571,121112000,51322000,42543900.0,37213800
2018-04-04,40.353519439697266,51.13283157348633,154.14971923828125,85.47682189941406,40.44757667074519,51.28329451593086,154.60689235795846,85.87490549925475,38.7451171076255,49.484202502071994,149.5878303209049,81.21825759190446,38.77098338437168,49.56961195881301,151.09852163373736,81.32934609030397,138422000,50724000,49885600.0,35560000
2018-04-05,40.63334274291992,51.27832794189453,158.3637237548828,85.5230941772461,40.96960073764623,51.97700791289334,160.58007151392465,86.16188120402026,40.46403686410354,50.84928786990736,155.69020289808887,84.61583860903356,40.58161019172307,51.96111866239519,160.5701230779091,85.57864548159792,107732800,35836000,41449600.0,29771900
2018-04-06,39.593997955322266,50.1515998840332,156.23684692382812,83.53268432617188,40.55809716197049,51.445175802388,160.43099258245965,85.59715869419725,39.55166968838654,49.96786574672013,155.8492370248219,82.8383530514982,40.203026977373334,50.80459351607529,156.76359844900838,84.6991557821895,140021200,40134000,41644800.0,38026000
2018-04-09,39.9866943359375,50.65513229370117,156.96237182617188,84.0326156616211,40.70153867662767,51.8717398113233,159.54644795924776,86.2544776564446,39.93966571674338,50.61093486558703,155.0839522687275,83.8937550257171,39.94671983021981,50.65264699344034,156.8530603435656,84.28257893245745,116070800,33220000,34915200.0,31533900
2018-04-10,40.73915100097656,51.47000503540039,164.02880859375,85.98597717285156,40.91551096201975,51.70389221891286,164.96305172760523,86.35628857563387,40.334698536606645,50.422727672064575,156.04800887029288,84.83801818101871,40.6803643472955,51.16014192934545,156.96237029600442,85.53234941257207,113634400,36620000,57889300.0,26812000
2018-04-11,40.5486946105957,50.90192413330078,165.30099487304688,85.04168701171875,40.89671069695223,51.43872243779296,167.61670604112993,86.36554546557682,40.374684773390626,50.610931860284275,162.24979692563673,84.68989507533983,40.49931222839776,51.24654736424903,164.34686994580522,85.18055466608753,89726400,34060000,56144600.0,24872100
2018-04-12,40.94844055175781,51.50922775268555,162.865966796875,86.63401794433594,41.15066682941306,51.87470699311573,166.4240340253041,87.1709690883427,40.68977778218014,50.95108095301792,162.1006954911368,85.5693753831093,40.77678448906721,51.220224519546036,165.95691249307495,85.5693753831093,91557200,32896000,38263000.0,26758900
2018-04-13,41.08717346191406,51.44715881347656,163.51197814941406,86.17112731933594,41.348186388918656,52.288357056037405,164.6847409235949,87.18947827227865,40.880246848218526,51.15467765941173,162.7665734543779,85.57863196260193,41.098931512114,51.985946068099906,163.57160809856938,87.0691300808833,100497200,25410000,19990600.0,23346100
2018-04-16,41.34349822998047,51.946720123291016,163.82009887695312,87.18023681640625,41.43050136861836,52.21139322000347,164.76427525422062,87.63387168702336,41.11070168436992,51.34189051595993,162.3889192390616,86.48590551255509,41.15773031098353,51.919408341979555,164.70464529685836,87.08766072184676,86313600,29776000,18119400.0,20288100
2018-04-17,41.91254425048828,53.59832763671875,167.6266326904297,88.93922424316406,42.07714620383334,53.878397473681886,167.96454588864034,89.37433972245482,41.482225408708985,52.49245621027263,164.64501353264316,87.83754948181976,41.50103757309891,52.69655011878857,164.8139701317485,87.94864504986346,106421600,54584000,22743000.0,26771000
2018-04-18,41.81848907470703,53.401187896728516,165.34072875976562,89.2817611694336,42.04893542855754,53.72942177957137,167.08993994818715,89.54097709133389,41.59275024765644,53.159356076861656,164.75434727314305,88.43004263062727,41.811434960615074,53.58094783201243,165.85754701566515,89.07808949848217,83018000,31126000,20969600.0,21043300
2018-04-19,40.63334274291992,54.099365234375,167.070068359375,88.97625732421875,41.24237171885631,54.499604578018086,167.29865491813248,89.86500069149174,40.600422354708584,53.0848628353675,164.1878273705437,88.26340644655625,40.85908152263962,53.0848628353675,165.1817004359408,89.28176484321696,139235200,39884000,22235000.0,23552500
2018-04-20,38.968505859375,53.49702453613281,165.26121520996094,87.94862365722656,40.26181252512337,54.3625529712264,167.39803627464357,88.97623445658552,38.9003113167802,53.237810783368175,164.7940936472127,87.06914024589534,40.11602274007063,53.84214404516664,166.76195810743528,88.79108228465346,261964400,42434000,19119400.0,31154400
2018-04-23,38.85564422607422,53.32272720336914,164.8239288330078,88.27263641357422,39.25068898244387,54.02737039628368,167.41793850711684,89.1428670907215,38.585223352747136,52.96867044312873,164.07852392855466,87.60607734708711,39.22952663936423,53.778086462294134,166.24517540345533,88.63368806407105,146062000,69590000,23088100.0,22331800
2018-04-24,38.31480407714844,50.78175735473633,158.71157836914062,86.20816040039062,39.111951250892595,52.85992299149523,165.08230780123915,89.3095048728992,37.910351463939506,50.29610846998701,157.220768901334,85.55086107529372,38.956753566929045,52.59723508996105,164.4163995601565,89.0965735401852,134768000,128220000,35079900.0,34524800
2018-04-25,38.48173904418945,50.79913330078125,158.71157836914062,85.45829772949219,38.897949524240104,51.448652805436495,160.07317949684193,86.37482016938223,38.19015956116946,50.5021778417112,155.23302294425852,83.5789753954022,38.23953833707664,51.134815491787386,159.15881817642298,86.37482016938223,113528400,57860000,41083600.0,33729300
2018-04-26,38.615787506103516,51.808170318603516,173.09295654296875,87.26356506347656,38.97085769595813,52.24068826273748,175.19002955786027,88.0875043578211,38.41591139583521,50.67299824931018,169.75354205397798,86.18966253060738,38.592271403229525,51.30712477756076,172.15871332799793,86.60626557378056,111852000,50926000,77556900.0,42529000
2018-04-27,38.16901779174805,51.219234466552734,172.52642822265625,88.707763671875,38.64166141318096,52.22479975158579,176.01493251821017,90.63337744200562,37.77161925587139,51.027559488063176,171.54250355697695,86.9395370258313,38.56406256404047,51.91891083882618,175.72670082591824,90.35564210594916,142623200,40746000,29804700.0,48272800
2018-04-30,38.86033630371094,50.58014678955078,170.94618225097656,86.57848358154297,39.33062963053425,51.562867052071844,174.6433915919543,89.24472036952122,38.05613514540948,50.56624274753138,170.65796570944855,86.23595131755103,38.12432968710872,51.366721556848404,172.7252085214375,89.17991639554138,169709600,34492000,20750500.0,41523600
2018-05-01,39.7633171081543,51.681053161621094,172.79478454589844,87.94862365722656,39.78682963046811,51.729717310339055,172.9538078878039,88.21709925069989,38.86270461947224,50.18437580738365,169.1870201985837,85.90266178603602,39.1307717726215,50.46692716677529,170.946179900824,86.29148558495493,214277600,35326000,26025900.0,31408900
2018-05-02,41.519859313964844,50.951087951660156,174.99122619628906,86.5692367553711,41.79733072959426,51.84144670991521,176.98890546457773,88.10601984045446,40.86850187543636,50.80757702556829,173.13267337593652,86.27298898818009,41.20475997282328,51.345864232563656,173.1823700589414,87.93938002996552,266157600,34698000,30424500.0,27471000
2018-05-03,41.5950927734375,50.9635009765625,172.9537811279297,87.08766174316406,41.73853238035126,51.181498929842796,175.04090529763627,87.88382887929866,41.01898417086866,50.04930831184697,171.06541335690196,85.58790356654002,41.35759593722596,50.91732212926173,174.05698074809538,86.06005083636482,136272800,39282000,24026100.0,31142500
2018-05-04,43.22701644897461,52.19003677368164,175.52793884277344,88.09676361083984,43.32577762819836,52.23373789350288,175.8956670579219,88.29117553802902,41.89608532257385,50.55382290019797,171.99968610279763,86.02302226128133,41.91489748833844,50.63128772871854,172.0195678122194,86.39333372106702,224805200,36892000,17677800.0,22531300
2018-05-07,43.539764404296875,52.61014175415039,176.8795928955078,89.07808685302734,44.12998133734006,52.885244766268144,178.40021749154323,89.53171470288096,43.4433533948992,52.15378990292825,176.08449140009003,88.04121613311514,43.544464754959726,52.33354983515844,176.26339644007635,88.10602011166566,169805600,34400000,18697200.0,24242000
2018-05-08,43.749046325683594,52.56694412231445,177.82376098632812,88.6985092163086,43.78902083601134,52.896670716342385,177.9430208972193,89.02253614866979,43.18939600498701,52.221824579123734,176.02485322565795,88.00417789799761,43.49979138596113,52.86637733177295,177.15786787502086,88.73554106752425,113611200,26030000,15577200.0,23484600
2018-05-09,44.05707931518555,54.07454299926758,181.54086303710938,89.74462890625,44.066483603045754,54.325315845516826,181.88870952092026,89.77240102557985,43.5538655954105,52.741736391339906,177.6846305784866,87.99491475744378,43.86661109054945,52.84055738060697,178.56917702576555,88.88365789151182,92844800,47160000,23282800.0,27327400
2018-05-10,44.68727111816406,54.8948860168457,184.3932647705078,90.64262390136719,44.76486994901451,55.09053900023519,184.98959466344922,90.67964868185874,44.12527072629571,54.31935717435664,181.38183065828193,89.8464569218616,44.146436653293755,54.37497334297886,182.02784207121914,90.22602095826666,111957200,36414000,21071400.0,22388100
2018-05-11,44.517311096191406,54.791099548339844,185.84432983398438,90.4482192993164,44.8643098921221,55.07067307445984,187.16618282991558,90.60560642532158,44.24821035668282,54.485210634621545,183.05153378323232,89.8372114408894,44.72976132331238,54.6436182053472,183.71744208206712,90.5408024545323,104848800,30504000,21207800.0,16778300
2018-05-14,44.413448333740234,54.95100021362305,185.4964599609375,90.75373840332031,44.739203197154275,55.524543825293904,186.7089862593115,91.3647534032405,44.34499442861878,54.86161654761153,185.05915340541918,90.08717915362702,44.61645441353766,54.89985076782042,186.55991137233877,90.65190257000029,83115200,39338000,15646700.0,19454100
2018-05-15,44.009803771972656,53.871944427490234,183.19068908691406,90.096435546875,44.15851859124368,54.57956548401147,184.15473199981994,90.58709523664669,43.69349302796125,53.56952960564454,182.07754095102703,89.18917280991894,44.090061076831134,54.46932574751865,183.74725557220793,90.02237184118394,94780800,35738000,15429400.0,24594000
2018-05-16,44.420528411865234,53.83320617675781,182.07754516601562,90.3288803100586,44.48662667958038,54.344185389500886,183.1906933276714,90.56132724493074,43.905933713378666,53.71105140447794,181.54086037571528,89.83609394312444,43.92245918077974,53.88286671563585,182.57448170586025,90.5241348841051,76732400,25628000,16975500.0,17384700
2018-05-17,44.139625549316406,53.69268035888672,182.6341094970703,89.42696380615234,44.59284763468459,54.17634403368262,182.93227445049902,90.69147539871167,43.99091075812613,53.45233742849618,181.10355164524216,89.10153959344572,44.37803818116284,53.702613982737724,181.56072476390665,89.96624226933237,69176000,25738000,14840700.0,17246700
2018-05-18,43.979103088378906,53.11565399169922,181.56072998046875,89.5943374633789,44.33318314579408,53.318755285662164,183.0614880619029,90.12431613387113,43.936615210395615,52.86935545559848,181.49116674967308,89.26891320846556,44.186831208000164,52.93490145509209,182.36577992744665,89.26891320846556,73190800,35482000,13130500.0,17865800
2018-05-21,44.290706634521484,53.82923126220703,183.35963439941406,90.7472915649414,44.67783411923844,54.29054989754012,184.1646690993218,91.12850798348468,44.12074787519311,53.530790694398874,182.0079665189213,90.00346555081428,44.378045251827345,53.5804474405621,182.64404462942977,90.1894202809165,73603200,25180000,13532900.0,19422500
2018-05-22,44.17975997924805,53.397216796875,182.6738739013672,90.65430450439453,44.585772159242794,54.21607017643148,184.28394342718002,91.27726058670176,44.09005852495706,53.24576123813693,182.306130551851,90.37536534535555,44.46774544649757,54.11675667074671,183.79694016176646,90.82166658107442,60962800,22226000,12731400.0,15441200
2018-05-23,44.463008880615234,53.92606735229492,185.75486755371094,91.73286437988281,44.49605620533943,54.02736984995512,185.7648159900332,91.79794923974086,43.84926873357939,52.982573949033664,181.06378552997015,89.55715731915222,43.988542946670435,53.13353319664084,181.38183218629797,89.91977398032104,80233600,23740000,16628100.0,21251200
2018-05-24,44.413448333740234,53.90074157714844,184.7908172607422,91.40743255615234,44.57632576544726,53.98366952524101,185.65549716573406,91.99320338583229,43.95550773688488,53.24774791799139,183.89633754142633,90.01275091400798,44.55980389947556,53.97274708591757,184.74113573823567,91.79794880717819,92936000,20604000,12354700.0,26649300
2018-05-25,44.51495361328125,53.832706451416016,183.78700256347656,91.45392608642578,44.76752889537215,54.10532794133793,185.1883672034754,92.03039706047463,44.29542206345939,53.75921582951319,183.31988101681029,90.98903219907865,44.432333476940805,53.95536130676729,184.88026898446128,91.39814108993382,69844000,22224000,10965100.0,18363900
2018-05-29,44.354434967041016,53.037696838378906,184.6019744873047,91.12850952148438,44.55508180932214,53.69665373020938,185.665410699873,91.9374204141713,44.111300239226054,52.78990558824137,182.58441353230185,90.40327613064021,44.28362182448461,53.4314805328869,183.21054320314178,90.97044019513963,90056400,36076000,16398900.0,28671000
2018-05-30,44.260005950927734,53.50447082519531,186.52015686035156,92.00250244140625,44.37803263346354,53.57995044226696,186.84813679264266,92.28144162637878,44.09004723992509,52.96220946540599,184.11498585551624,91.03552934592926,44.31193797939457,53.30633635681137,185.39707544056378,91.40743880093511,74762000,28686000,13736900.0,22158500
2018-05-31,44.111297607421875,54.623260498046875,190.60498046875,91.90021514892578,44.43233037478441,55.119835593483664,191.53922360215935,92.96947244926574,43.938979634333535,53.530796803512864,186.33132313788792,91.68636794508821,44.193917737993985,53.72942381083373,186.71893303735564,92.31862388056352,109931200,79368000,30782600.0,34140900
2018-06-01,44.90680694580078,56.361270904541016,192.8014373779297,93.71329498291016,44.91152542115865,56.5181895675051,193.35800385644762,93.77837983250028,44.31903259368366,55.21964302109908,190.89320295216854,92.2070364861888,44.37568671498433,55.26235153862954,191.88707599675033,92.30931369178994,93770000,63202000,17307200.0,28655600
2018-06-04,45.282142639160156,57.2570915222168,192.09579467773438,94.53150939941406,45.657466833920445,57.496441824139715,192.7915028259847,94.70817132426096,45.16883796943621,56.46058318094902,190.29688676393698,93.76908380430405,45.23729189854908,56.53507019815633,190.66461496401925,94.15030014871749,105064800,44754000,18939800.0,27281600
2018-06-05,45.63148498535156,57.15678405761719,191.75787353515625,95.0150146484375,45.78019978910631,57.657333349012276,193.80524964340273,95.14518436896222,45.40723496193152,56.98000572195679,191.43982687178223,94.40135131420574,45.57483447107491,57.337540388872256,193.10954152389658,94.83835270184635,86264000,32964000,15544300.0,23514400
2018-06-06,45.789642333984375,56.954681396484375,190.16766357421875,95.29393768310547,45.81324911722004,57.34002416208946,191.3503749166514,95.39621489577435,45.303372855200706,56.42682409165318,187.95133094432933,94.74536635489702,45.707025796438366,57.24368847068819,189.85956535868738,95.28464491374798,83734400,34934000,22558900.0,21122900
2018-06-07,45.66689682006836,56.33246994018555,187.0270233154297,93.79698944091797,45.84157404796199,56.9010467302076,189.7999376181759,95.47991015987141,45.402514536898195,55.92031172149448,185.62567384021415,93.33209554720932,45.827411418877574,56.83698963707745,189.58128433389845,95.44271779712858,85388800,36108000,21503200.0,28232200
2018-06-08,45.251434326171875,56.247554779052734,187.94140625,94.49432373046875,45.3222510638369,56.54897316961846,188.31906770951514,94.79185551806657,44.7958530105306,55.77679880926231,185.28775177026358,93.48085851742903,45.12632631711552,56.17306776325444,186.38101822878045,93.99223750882543,106627200,27284000,12677100.0,22165100
2018-06-11,45.1405029296875,56.65424728393555,190.36643981933594,93.95504760742188,45.31518378979561,56.99390747701788,191.41995800499538,94.45712671057944,44.899730989674985,56.182502488140315,187.64323733243535,93.60172375014882,45.16883179466369,56.258974714670835,187.65317060355784,93.91785524909223,73234000,24796000,12928900.0,23490900
2018-06-12,45.38835525512695,57.01625442504883,191.22119140625,94.1968002319336,45.46625332272547,57.044062508388954,192.09580464675383,94.32696995710488,45.12161371473412,56.66020866698051,190.38634158502416,93.67612133124842,45.17826783713931,56.66020866698051,190.99260482395505,94.00154564417664,67644400,26092000,11562700.0,18325200
2018-06-13,45.015380859375,56.81960678100586,191.23109436035156,93.76910400390625,45.52997912377757,57.38620214134105,193.30828514719764,94.84766132351947,44.954008274509455,56.777398355223234,190.73415789467754,93.49946467400295,45.42139297928895,57.219349858790785,191.5590742475321,94.57802199361618,86553600,34302000,15853800.0,29492900
2018-06-14,45.03900909423828,57.60816955566406,195.60415649414062,94.29904174804688,45.22077130008354,57.90015441535998,196.07127805029776,94.8662126616773,44.902097630266965,57.135924677487125,191.72805758698522,93.90853272041406,45.21604922149402,57.215874807163566,191.91689589674655,94.5128959833974,86440400,35422000,19120900.0,25691800
2018-06-15,44.57632827758789,57.56645584106445,194.65005493164062,93.09965515136719,44.88792053004648,57.79686511472613,195.86258134075914,94.40135956409017,44.43941685773997,57.289367634525696,193.44746179412797,93.04387015018652,44.85723243194056,57.598730642556205,194.59040980610516,94.38276692826939,246876800,44438000,21860900.0,65738600
2018-06-18,44.552730560302734,58.77363204956055,197.09495544433594,93.77838897705078,44.666035210598075,58.80094382951914,198.35717842137393,94.0108359044986,44.18920622118241,57.15578889086182,192.94057351536972,92.43949240496174,44.34972444416655,57.23970943987872,193.60646661648303,92.9880708424716,73939600,33038000,16826000.0,23586000
2018-06-19,43.83278274536133,58.53080749511719,196.27999877929688,93.77838897705078,43.983856868010854,58.73539390461776,196.7471203371474,93.90855868892417,43.30402151514239,57.68265720009853,192.6026562744651,92.51387712423718,43.70295257701614,58.10474524418787,195.03765743720493,92.65334669944934,134314000,47282000,19994000.0,28653100
2018-06-20,44.023983001708984,58.7979621887207,200.76235961914062,94.71747589111328,44.189219751042295,59.66299812855992,202.30286590670383,95.32183222329857,43.842220776496845,58.69666348265127,197.59190210761818,94.02013511362205,43.98857641324149,58.75972796994395,197.88013378973812,94.25258203945246,82514800,51686000,28230900.0,26180800
2018-06-21,43.778472900390625,58.07147216796875,200.26541137695312,94.0386962890625,44.46066720310662,59.10881589095718,202.14383075794635,95.26601536314126,43.65572410212739,57.77551310783511,198.86404679414744,93.79694958082605,44.201006976374714,58.869469386483196,201.5176859091824,94.9126987078071,102847600,44966000,19045700.0,23198200
2018-06-22,43.651004791259766,58.06402587890625,200.5039520263672,93.35999298095703,43.94134953454159,58.34756981513518,201.0008885450716,93.69471005046775,43.599072742622056,57.58532527605931,198.08883265950823,92.63475256481699,43.93426821899007,58.173272998773406,199.92750384483418,93.35999298095703,108801600,34220000,17420200.0,38923100
2018-06-25,43.00184631347656,56.57380676269531,195.14697265625,91.48179626464844,43.65099314638365,57.40358254449578,198.77460309664428,93.08103198193074,42.6619288501248,55.611442493783244,191.92681862657682,90.46833124248467,43.29219097930246,57.35442209620706,198.77460309664428,92.97875478417087,126652400,57682000,25275100.0,35433300
2018-06-26,43.53532409667969,56.24308776855469,197.78074645996094,92.12335205078125,44.03103764627722,56.95070499123789,197.8801398358598,93.05313959971433,43.08918334279743,56.06332783032958,195.0277137328021,91.8165204571415,43.19541024763177,56.815142478390754,196.38933018917666,91.88160530181815,98276800,34688000,17897600.0,26897200
2018-06-27,43.47159957885742,55.46445846557617,194.6400909423828,90.69147491455078,44.20808511168363,56.91793473021804,199.52001116905356,92.99734397546133,43.440911481026525,55.45253963287389,194.60034269383533,90.56130523016304,43.72417487042973,56.41092971229615,197.95962322950876,92.58824229326379,101141200,34538000,18734400.0,31298400
2018-06-28,43.78791046142578,55.95309066772461,195.0277099609375,91.7049789428711,43.95550997848145,56.3116179560063,196.13090968475896,92.15128026058281,43.38662035816796,54.92468404426934,192.07590570436926,90.43117404707746,43.45743710624626,55.238517602814795,193.9841401953821,90.5427440562163,69460800,29726000,18172400.0,26650700
2018-06-29,43.69586181640625,56.072757720947266,193.12940979003906,91.68637084960938,44.186853509388584,56.67709098438599,196.3893120362382,92.89509776545303,43.176544857139106,55.96500329861254,192.77161490129532,91.42603141388123,43.974403206581286,56.22769116801072,196.11102880780402,91.98390264668691,90950800,31562000,15811600.0,28053200
2018-07-02,44.18448257446289,56.714332580566406,196.15078735351562,92.98808288574219,44.21281143744813,56.75803370078479,196.24023228907294,93.03456802102187,43.29692290853678,54.950997115463416,191.04228044148613,91.119207360775,43.39134644867132,55.385500286300505,192.18522839218306,91.21218472505255,70925200,23216000,13961600.0,19564500
2018-07-03,43.41494369506836,55.43168258666992,191.5491485595703,92.09548950195312,44.36623867025453,57.10166407675513,194.20278778156305,93.56454891567273,43.325242244680126,55.33981740859035,191.34044371176935,91.99321227082021,44.32846925936588,57.07733389803412,193.35800478877465,93.4250864129627,55819200,16448000,13489500.0,14670300
2018-07-05,43.764305114746094,56.673614501953125,197.2340850830078,92.75560760498047,44.00272138770652,56.815140213989515,197.4328566411461,92.90436992365589,43.49992642192377,55.77133694206549,192.84116843737104,92.0768595749475,43.7312577781433,55.84483135495214,193.54682490885443,92.51386085670237,66416800,28594000,19684200.0,18977400
2018-07-06,44.37096405029297,57.358394622802734,201.9848175048828,94.05731964111328,44.47954661231971,57.414010788010465,202.39230909868533,94.30835917887119,43.71709503292668,56.47250260924555,196.48870070263683,92.67193097104504,43.769027076292346,56.69745257010211,197.23410549677834,92.8764853837379,69940800,21820000,19740100.0,19234600
2018-07-09,44.987060546875,57.96421432495117,203.48558044433594,94.69886779785156,45.010663727390416,57.99649291747193,204.53908348571997,95.07078426506457,44.68491246191905,57.46515773375603,200.88162265483803,94.14099664389035,44.732122424839176,57.60270924298741,203.67440359122764,94.51291311110336,79026400,21584000,18149400.0,18212000
2018-07-10,44.93277359008789,57.95726013183594,202.2928924560547,94.94993591308594,45.1523015596252,58.273082658697575,203.65450870245746,95.31255259989855,44.892641335763145,57.72982866294087,201.02073630028545,94.70818909063811,45.01775297227096,58.098785842752704,203.24701715553044,94.83835881955966,63756400,21334000,13190100.0,19293100
2018-07-11,44.34972381591797,58.17178726196289,201.29901123046875,94.81975555419922,44.798223934989025,58.61770920686952,203.24700879433337,95.15447260981747,44.28598837520287,57.37279736738944,200.513858309324,94.00153781417097,44.49607580388834,57.38520871376855,200.98097978725846,94.04803003802435,75326000,33252000,12927400.0,19644600
2018-07-12,45.09327697753906,59.651573181152344,205.65220642089844,96.87458038330078,45.18297841471113,59.68782218932008,205.81122974604534,97.07913480733407,44.68726487502903,58.25321692428538,201.94506424954278,95.51709122547268,44.739196906877204,58.340615374266726,202.18358407196416,95.55427649009962,72164400,44148000,15454700.0,24335900
2018-07-13,45.16409683227539,59.80849838256836,206.04977416992188,98.02751159667969,45.28448276793751,60.107435287109936,207.1529587297396,98.18557379367736,45.062591998690905,59.355124319713205,205.185094278149,96.78159246491057,45.10508348308806,59.728051944053234,206.53676227320005,97.04193896396862,50055600,32612000,11486800.0,24635200
2018-07-16,45.06496047973633,59.41569900512695,205.96031188964844,97.5440444946289,45.475691136292276,60.02152114387683,207.44118822230465,98.39014772984528,44.94929300416823,59.261261868373325,205.57270199926185,97.18142071528683,45.20895321385602,59.778196653023656,206.22866186462363,97.9996385443608,60172400,26784000,11078200.0,21786900
2018-07-17,45.192420959472656,60.238529205322266,208.7034149169922,98.510986328125,45.29156295140653,60.52058424508917,209.17053648092343,99.02237230899114,44.66130083004114,58.695173006314576,203.58495942176467,96.99543520239179,44.791130915391065,58.7319221081929,203.64458938051337,97.26507443832884,62138000,40162000,15349900.0,25901700
2018-07-18,44.9445686340332,60.23008728027344,208.0772705078125,97.7392807006836,45.27504557512844,60.661112563929755,209.69728849568628,98.60398350228482,44.83362324118064,59.81544754950289,207.1629090858205,97.36736422049827,45.270323498314276,60.012585640696145,208.5344588014584,98.50170629289093,65573600,38948000,15334900.0,29493900
2018-07-19,45.29393768310547,59.54431915283203,206.81503295898438,97.06983184814453,45.45209306427996,60.407366119256885,208.70340079494792,97.91593491890178,44.7769800450885,59.47628785220785,206.48705304275967,96.59563816153032,44.7769800450885,59.91923197114627,207.49087449810463,97.56261816647918,81147200,38338000,11350400.0,40171600
2018-07-20,45.190067291259766,59.483734130859375,208.65370178222656,98.80854034423828,45.42375787179969,60.1238201089191,210.20414124867682,100.60303097228325,44.89027843939604,59.41967325082829,207.2225222238729,98.63188549676605,45.27032458958884,59.551269126863524,207.57038384288612,100.49146098308343,82704800,37938000,16163900.0,56004000
2018-07-23,45.23019790649414,60.13524627685547,209.61776733398438,100.38915252685547,45.31281804782322,60.33884389457657,210.3234087026039,100.5472146915178,44.74628765418702,59.19224909344482,207.52069460468974,98.67833992304502,45.01066634341688,59.37350174002117,209.2897874096531,98.83640918142265,63957600,65446000,16732000.0,29707000
2018-07-24,45.55831527709961,62.476593017578125,213.354736328125,100.10095977783203,45.71411141659401,63.313320789791945,214.8753609562686,101.17950995676074,45.334065222797534,61.78089086655135,211.29742689928952,99.72904323230838,45.42848516085427,63.11469000607134,213.79204291810353,100.94706300252322,74791600,107600000,28468700.0,26316600
2018-07-25,45.9879264831543,63.36000061035156,216.16738891601562,103.0483627319336,45.99500779721355,63.4742107553043,217.2805218819058,103.34589448400034,45.423755382579955,62.02470875673829,212.95718320276504,100.04514562418657,45.57247018160259,62.201987178843154,214.39829609581196,100.37986973197623,66839600,51104000,58954200.0,30702100
2018-07-26,45.84394073486328,63.83472442626953,175.1800537109375,101.92333221435547,46.257034259978134,63.92907489845586,179.02635262534696,103.20643671162664,45.70230722835374,62.717430559685354,172.6854378807718,101.81175513444249,45.93836067127651,62.92499856764167,173.81845252126243,102.96468991867387,76304000,54686000,169803700.0,31372100
2018-07-27,45.081478118896484,62.21539306640625,173.81845092773438,100.11952209472656,46.0752645352622,64.12968779023689,178.82756424890258,102.4439909332058,44.8737535725159,61.79826804832035,171.94003153663397,98.68764843897743,46.02805457480702,64.01448504412235,178.7679342944706,102.4439909332058,96096000,48362000,60073700.0,37005300
2018-07-30,44.82891082763672,61.080718994140625,170.01190185546875,97.97173309326172,45.369471634547054,62.215394850853166,174.2259285598918,99.98007084863401,44.63062679730287,60.78923042739737,165.53947364742115,97.40456202534573,45.29865488031646,61.8260779035689,174.2259285598918,99.66394643371282,84118000,43896000,65280800.0,34668300
2018-07-31,44.91859817504883,60.94068908691406,171.52259826660156,98.63188934326172,45.35529838902304,61.63539867779118,173.17243102958767,99.22695295459246,44.69434817404405,60.392968331216366,168.95840419486723,97.98103364143772,44.92096101416701,61.1636500627155,169.62429726215242,99.01309864409026,157492000,39382000,40356500.0,27655200
2018-08-01,47.56476974487305,61.227210998535156,170.59829711914062,98.8178482055664,47.62614234463773,61.86828580357069,174.00728944975336,98.97591043220368,46.57570522201476,60.827467917898836,169.8528923571893,98.01823011423679,47.005324226036834,61.53111469719147,172.86432638224875,98.58540125096404,271742800,36994000,34042100.0,23628700
2018-08-02,48.955116271972656,61.63142013549805,175.28939819335938,100.01727294921875,49.18881044319775,61.79429821059289,175.70682308599953,100.50075948198624,47.293301860039435,60.485821861833074,169.22678123038526,97.47894914446513,47.34759313549567,60.50767052807498,169.63425768598375,97.99963513404312,249616000,34704000,32400000.0,26104300
2018-08-03,49.096763610839844,61.48394012451172,176.6907501220703,100.45425415039062,49.27380371726621,61.89907615777278,177.75420156796116,100.46355401272336,48.504267082789895,61.04993323831139,175.0707321930325,99.3199121321587,48.87015068978242,61.832533764473176,176.60130518698583,100.23110711042064,133789600,21264000,24763400.0,18659600
2018-08-06,49.35169219970703,61.4596061706543,184.55230712890625,100.53794860839844,49.39418008808014,61.69746757021017,184.6516853444452,100.80758791185042,48.87958534103959,61.105053114502475,177.28709684936604,100.0079698653977,49.099113301413,61.655259143661176,177.87347836653834,100.52865583821291,101701600,22114000,49716200.0,20265900
